FinInstrmId,TckrSymb,SctySrs,FinInstrmNm,ISIN,NewBrdLotQty,ParVal,SctyTpFlg,BidIntrvl,TrckgInd,CallAuctnInd,BookClsrStartDt,BookClsrEndDt,NoDlvryStartDt,NoDlvryEndDt,IssdCptl,PrtdToTrad,PricRg,SctyStsNrmlMkt,ElgbltyNrmlMkt,SctyStsOddLotMkt,ElgbltyOddLotMkt,SctyStsRETDBTMkt,ElgbltyRETDBTMkt,SctyStsAuctnMkt,ElgbltyAuctnMkt,SctyStsAddtlMkt1,ElgbltyAddtlMkt1,SctyStsAddtlMkt2,ElgbltyAddtlMkt2,IsseDt,FrstPmtDt,MtrtyDt,MaxTradQtyPctg,ListgDt,RmvlDt,RadmssnDt,RcrdDt,IndxPrtcptnInd,AllOrNn,MinFill,SttlmTp,Dvdd,Rghts,Bns,Intrst,AGMtg,EGMtg,MktMakrSprd,MktMakrMinQty,AddtlInf,UpdDt,DelFlg,SpclExDt,Xchg,UnqPdctIdr,SctyTp,TickSz,Rsvd01,Sts,ExDvddDt,ExBnsDt,ExRghtsDt,FinInstrmTp,InstrmTp,TradgPrtd,BuyBckInd,TradToTradInd,Indx,IndxInstrm,FinInstrmAttrbts,MinLot,UndrlygInstrmAsstClss,UndrlygInstrm,UndrlygFinInstrmId,BlckDealAllwdFlg,InstrmNm,MktTpAndId,UnitOfMeasr,PricQtQty,PricRgTp,MaxPric,MinPric,SttlmMtd,InitlMrgnTp,BuyInitlMrgnRate,IssePric,MaxSnglTxnQty,MaxSnglTxnVal,AsstClss,PricNmrtr,Spcfctn,PricDnmtr,GnlNmrtr,GnlDnmtr,LotNmrtr,LotDnmtr,DcmlstnPric,SrsSttlmTp,FreeFltCptl,SellInitlMrgnRate,RatgDtls,FinInstrmClssfctn,SpclMrgnTp,BuySpclMrgnRat,SellSpclMrgnRat,PreOpnAllwdFlg,ClssfctnTp,MtchgCrit,ValMtd,SLBMElgblty,Sgmt,Ccy,SttlmCcy,Rsvd02,Rsvd03,Rsvd04,Rsvd05,Rsvd06,Rsvd07
440067,750GOI2-ML,GC,750GOI2034,IN0020040039,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440068,740GOI2-ML,GC,740GOI2035,IN0020050012,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440070,799GOI2-ML,GC,799GOI2017,IN0020070010,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440072,783GOI2-ML,GC,783GOI2018,IN0020110014,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440073,824GOI18-ML,GC,824GOI2018,IN0020080019,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440074,569GOI2-ML,GC,569GOI2018,IN0020030063,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440075,564GOI2-ML,GC,564GOI2019,IN0020030097,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440077,728GOI2-ML,GC,728GOI2019,IN0020130038,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440078,605GOI2-ML,GC,605GOI2019,IN0020030048,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440079,690GOI2-ML,GC,690GOI2019,IN0020090042,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440080,635GOI2-ML,GC,635GOI2020,IN0020020171,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440081,819GOI2-ML,GC,819GOI2020,IN0020110071,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440082,780GOI2-ML,GC,780GOI2020,IN0020100015,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440083,812GOI2-ML,GC,812GOI2020,IN0020120054,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440084,980GOI2-ML,GC,980GOI2021,IN0020110022,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440085,794GOI2-ML,GC,794GOI2021,IN0020060318,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440086,879GOI2-ML,GC,879GOI2021,IN0020110030,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440087,820GOI22-ML,GC,820GOI2022,IN0020060037,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440088,808GOI2-ML,GC,808GOI2022,IN0020070028,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440089,813GOI2-ML,GC,813GOI2022,IN0020070051,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440090,824GOI33-ML,GC,824GOI2033,IN0020140052,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440091,1018GOI2-ML,GC,1018GOI2026,IN0020010081,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440092,1160GOI2-ML,GC,1160GOI2020,IN0020000124,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440094,1003GOI2-ML,GC,1003GOI2019,IN0020010065,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440095,1070GOI2-ML,GC,1070GOI2020,IN0020000025,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440096,1025GOI2-ML,GC,1025GOI2021,IN0020010040,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440097,815GOI26-ML,GC,815GOI2026,IN0020140060,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440098,860GOI2-ML,GC,860GOI2028,IN0020140011,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440099,795GOI2-ML,GC,795GOI2032,IN0020020106,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440103,827GOI2-ML,GC,827GOI2020,IN0020140029,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440104,835GOI2-ML,GC,835GOI2022,IN0020020072,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440105,840GOI2-ML,GC,840GOI2024,IN0020140045,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440106,749GOI2-ML,GC,749GOI2017,IN0020020031,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-351,D,0.25,Y,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440107,813CG2-ML,GC,813CG2045,IN0020150044,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440108,773CG2-ML,GC,773CG2034,IN0020150051,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440109,759GOI26-ML,GC,759CG2026,IN0020150093,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440110,761CG2-ML,GC,761CG2030,IN0020160019,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440111,768CG2-ML,GC,768CG2023,IN0020150010,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,S,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440112,772GOI25-ML,GC,772CG2025,IN0020150036,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440113,759GOI29-ML,GC,759CG2029,IN0020150069,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440114,788CG2-ML,GC,788CG2030,IN0020150028,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440115,772GOI55-ML,GC,772CG2055,IN0020150077,500000,10000,GS,0.0025,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-350,D,0.25,N,A,,,,C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500002,ABB,A,ABB INDIA LIMITED,INE117A01022,1,200,EQ,0.05,100,90,2024-05-05,2024-05-11,2007-06-28,2007-07-05,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-1,D,0.05,N,A,2024-08-23,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500003,AEGISLOG,B,AEGIS LOGISTICS LTD.,INE208C01025,1,100,EQ,0.05,100,1,2020-09-16,2020-09-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-238,D,0.05,N,A,2024-06-26,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500008,ARE&M,A,Amara Raja Energy & Mobility L,INE885A01032,1,100,EQ,0.05,100,90,2024-07-19,2024-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-70,D,0.05,N,A,2023-11-10,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500009,AMBALALSA,P,AMBALAL SARABHAI ENTERPRISES L,INE432A01017,1,1000,EQ,0.01,100,2,2024-06-27,2024-06-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-263,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500012,ANDHRAPET,P,ANDHRA PETROCHEMICALS LTD.,INE714B01016,1,1000,EQ,0.05,100,2,2024-06-29,2024-07-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-263,D,0.05,Y,A,2022-02-25,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500013,ANSALAPI,B,ANSAL PROPERTIES & INFRASTRUCT,INE436A01026,1,500,EQ,0.01,100,1,2024-04-26,2024-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-238,D,0.01,N,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500014,UTIQUE,P,UTIQUE ENTERPRISES LIMITED,INE096A01010,1,1000,EQ,0.01,100,2,2023-09-21,2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-263,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500016,ARUNAHTEL,P,ARUNA HOTELS LTD.,INE957C01019,1,1000,EQ,0.01,100,2,2023-09-09,2023-09-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-263,D,0.01,Y,A,,,2021-07-22,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500020,BOMDYEING,A,BOMBAY DYEING & MFG.CO.LTD.,INE032A01023,1,200,EQ,0.05,100,90,2024-08-08,2024-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-1,D,0.05,N,A,2024-08-07,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500027,ATUL,A,ATUL LTD.,INE100A01010,1,1000,EQ,0.05,100,90,2024-07-13,2024-07-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-68,D,0.05,N,A,2024-07-12,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500028,ATVPR,XT,ATV PROJECTS INDIA LTD.,INE447A01015,1,1000,EQ,0.01,100,90,2024-08-02,2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-335,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500031,BAJAJELEC,A,BAJAJ ELECTRICALS LTD.,INE193E01025,1,200,EQ,0.05,100,90,2024-07-20,2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-1,D,0.05,N,A,2024-07-19,,2020-02-05,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500032,BAJAJHIND,A,BAJAJ HINDUSTHAN SUGAR LIMITED,INE306A01021,1,100,EQ,0.01,100,90,2024-06-21,2024-06-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-1,D,0.01,N,A,2013-01-31,,2011-09-21,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500033,FORCEMOT,A,FORCE MOTORS LTD.,INE451A01017,1,1000,EQ,0.05,100,90,2023-09-22,2023-09-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-73,D,0.05,N,A,2023-09-21,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500034,BAJFINANCE,A,BAJAJ FINANCE LIMITED,INE296A01024,1,200,EQ,0.05,100,90,2021-07-10,2021-07-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-66,D,0.05,N,A,2024-06-21,2016-09-08,2013-01-23,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500038,BALRAMCHIN,A,BALRAMPUR CHINI MILLS LTD.,INE119A01028,1,100,EQ,0.05,100,90,2024-07-25,2024-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-65,D,0.05,N,A,2023-11-20,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500039,BANCOINDIA,B,BANCO PRODUCTS (INDIA) LTD.,INE213C01025,1,200,EQ,0.05,100,90,2024-09-13,2024-09-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,4-38,D,0.05,N,A,2024-02-16,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500040,CENTURYTEX,A,CENTURY TEXTILES & INDUSTRIES,INE055A01016,1,1000,EQ,0.05,100,90,2024-07-12,2024-07-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-49,D,0.05,N,A,2024-07-11,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500041,BANARISUG,B,BANNARI AMMAN SUGARS LTD.,INE459A01010,1,1000,EQ,0.05,100,90,2023-08-29,2023-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2023-08-28,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500042,BASF,A,BASF INDIA LTD.,INE373A01013,1,1000,EQ,0.05,100,90,2024-07-27,2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-69,D,0.05,N,A,2024-07-26,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500043,BATAINDIA,A,BATA INDIA LTD.,INE176A01028,1,500,EQ,0.05,100,90,2024-08-01,2024-08-07,2005-04-15,2005-04-22,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-63,D,0.05,N,A,2024-08-16,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500048,BEML,A,BEML LTD.,INE258A01016,1,1000,EQ,0.05,100,90,2023-09-21,2023-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-1,D,0.05,N,A,2024-02-16,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500049,BEL,A,BHARAT ELECTRONICS LTD.,INE263A01024,1,100,EQ,0.05,100,90,2024-08-16,2024-08-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-61,D,0.05,N,A,2024-03-22,2022-09-15,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500052,BEPL,B,BHANSALI ENGINEERING POLYMERS,INE922A01025,1,100,EQ,0.05,100,90,2024-06-22,2024-06-28,2004-02-16,2004-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2024-07-25,2023-07-05,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500058,BIHSPONG,P,BIHAR SPONGE IRON LTD.,INE819C01011,1,1000,EQ,0.01,100,2,2023-09-23,2023-09-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,2-263,D,0.01,Y,A,,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500059,BINANIIND,B,BINANI INDUSTRIES LTD.,INE071A01013,1,1000,EQ,0.01,0,90,2023-09-19,2023-09-26,2004-04-21,2004-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.01,N,A,2015-12-09,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500060,BIRLACABLE,B,Birla Cable Limited,INE800A01015,1,1000,EQ,0.05,100,90,2024-07-27,2024-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,1-42,D,0.05,N,A,2024-07-26,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500067,BLUESTARCO,A,BLUE STAR LTD.,INE472A01039,1,200,EQ,0.05,100,90,2024-07-20,2024-08-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-63,D,0.05,N,A,2023-07-21,2023-06-20,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500068,DISAQ,B,DISA INDIA LTD.,INE131C01011,1,1000,EQ,0.05,100,90,2024-08-02,2024-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,BSE,3-247,D,0.05,Y,A,2024-02-16,,,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
